date,kse_close
2010-05-04,10467.76
2010-05-05,10561.740000000002
2010-05-06,10553.12
2010-05-07,10271.47
2010-05-10,10288.140000000001
2010-05-11,10208.81
2010-05-12,10222.04
2010-05-13,10279.52
2010-05-14,10271.710000000001
2010-05-17,10033.76
2010-05-18,10082.04
2010-05-19,10050.04
2010-05-20,9993.4
2010-05-21,9871.16
2010-05-24,9687.41
2010-05-25,9428.44
2010-05-26,9611.55
2010-05-27,9439.97
2010-05-28,9521.15
2010-05-31,9326.42
2010-06-01,9294.18
2010-06-02,9499.06
2010-06-03,9621.3
2010-06-04,9636.88
2010-06-07,9791.640000000001
2010-06-08,9763.17
2010-06-09,9678.38
2010-06-10,9379.78
2010-06-11,9471.12
2010-06-14,9229.6
2010-06-15,9250.55
2010-06-16,9436.88
2010-06-17,9676.710000000001
2010-06-18,9645.710000000001
2010-06-21,9662.62
2010-06-22,9682.32
2010-06-23,9715.39
2010-06-24,9791.89
2010-06-25,9796.849999999999
2010-06-28,9671.55
2010-06-29,9702.03
2010-06-30,9721.91
2010-07-01,9730.99
2010-07-02,9697.65
2010-07-05,9637.97
2010-07-06,9575.2
2010-07-07,9789.69
2010-07-08,9860.99
2010-07-09,9974.4
2010-07-12,9979.07
2010-07-13,10114.65
2010-07-14,10187
2010-07-15,10095.8
2010-07-16,10153.849999999999
2010-07-19,10201.849999999999
2010-07-20,10251.53
2010-07-21,10234.03
2010-07-22,10228.859999999999
2010-07-23,10296.04
2010-07-26,10297.68
2010-07-27,10386.82
2010-07-28,10436.29
2010-07-29,10438.66
2010-07-30,10519.02
2010-08-02,10373.53
2010-08-03,10388.640000000001
2010-08-04,10390.27
2010-08-05,10351.720000000001
2010-08-06,10315.2
2010-08-09,10026.2
2010-08-10,9892.32
2010-08-11,9875.68
2010-08-12,9792.81
2010-08-13,9823.369999999999
2010-08-16,9537.130000000001
2010-08-17,9677.88
2010-08-18,9705
2010-08-19,9847.61
2010-08-20,9860.349999999999
2010-08-23,9812.1
2010-08-24,9637.17
2010-08-25,9553.81
2010-08-26,9584.369999999999
2010-08-27,9598.710000000001
2010-08-30,9516.42
2010-08-31,9813.05
2010-09-01,9735.38
2010-09-02,9762.89
2010-09-03,9703.06
2010-09-06,9706.1
2010-09-07,9748.140000000001
2010-09-08,9891.130000000001
2010-09-09,9879.33
2010-09-14,10091.25
2010-09-15,10046.57
2010-09-16,10017.140000000001
2010-09-17,10052.97
2010-09-20,10063.58
2010-09-21,9992.5
2010-09-22,9946.42
2010-09-23,9866.8
2010-09-24,9909.44
2010-09-27,9936.79
2010-09-28,9981.07
2010-09-29,10022.25
2010-09-30,10013.31
2010-10-01,10042.44
2010-10-04,10045.03
2010-10-05,10024.859999999999
2010-10-06,10029.359999999999
2010-10-07,10191.68
2010-10-08,10260.48
2010-10-11,10322.55
2010-10-12,10292.33
2010-10-13,10389.97
2010-10-14,10409.02
2010-10-15,10431.84
2010-10-18,10484.39
2010-10-19,10464.89
2010-10-20,10486.02
2010-10-21,10558.740000000002
2010-10-22,10652.48
2010-10-25,10703.710000000001
2010-10-26,10658.15
2010-10-27,10704.16
2010-10-28,10634.99
2010-10-29,10598.4
2010-11-01,10538.27
2010-11-02,10681.869999999999
2010-11-03,10617.65
2010-11-04,10702.19
2010-11-05,10882
2010-11-08,10992.28
2010-11-10,10941.94
2010-11-11,10905.240000000002
2010-11-12,10874.02
2010-11-15,10909.65
2010-11-16,10965.99
2010-11-22,11205.84
2010-11-23,11171.09
2010-11-24,11154.83
2010-11-25,11135.34
2010-11-26,11145.02
2010-11-29,11163.43
2010-11-30,11234.76
2010-12-01,11221.81
2010-12-02,11343.55
2010-12-03,11406.66
2010-12-06,11440.07
2010-12-07,11431.01
2010-12-08,11629.93
2010-12-09,11569.09
2010-12-10,11620.15
2010-12-13,11596.69
2010-12-14,11672.640000000001
2010-12-15,11786.09
2010-12-20,11843.65
2010-12-21,11825.06
2010-12-22,11848.62
2010-12-23,11792.83
2010-12-24,11858.17
2010-12-27,11909.730000000001
2010-12-28,11848.05
2010-12-29,11886.02
2010-12-30,12031.46
2010-12-31,12022.46
2011-01-03,11849.46
2011-01-04,12110.26
2011-01-05,12140.84
2011-01-06,12323.47
2011-01-07,12389.04
2011-01-10,12306.7
2011-01-11,12267.210000000001
2011-01-12,12281.240000000002
2011-01-13,12459.44
2011-01-14,12533.54
2011-01-17,12681.94
2011-01-18,12658.16
2011-01-19,12577.61
2011-01-20,12411.869999999999
2011-01-21,12431.91
2011-01-24,12370.59
2011-01-25,12455.75
2011-01-26,12483.34
2011-01-27,12477
2011-01-28,12462.7
2011-01-31,12359.359999999999
2011-02-01,12273.38
2011-02-02,12242.39
2011-02-03,12359.05
2011-02-04,12415.349999999999
2011-02-07,12427.359999999999
2011-02-08,12360.94
2011-02-09,12299.28
2011-02-10,12187.47
2011-02-11,11943.34
2011-02-14,11946.09
2011-02-15,12077.84
2011-02-17,12061.77
2011-02-18,12041.15
2011-02-21,11964.68
2011-02-22,11649.38
2011-02-23,11523.42
2011-02-24,11539.26
2011-02-25,11223.52
2011-02-28,11289.220000000001
2011-03-01,11608.43
2011-03-02,11699.19
2011-03-03,11762
2011-03-04,12000.03
2011-03-07,11974.55
2011-03-08,11940.01
2011-03-09,12128.15
2011-03-10,12125.79
2011-03-11,12045.240000000002
2011-03-14,12045.38
2011-03-15,11829.240000000002
2011-03-16,11794.57
2011-03-17,11858.27
2011-03-18,11606.61
2011-03-21,11375.140000000001
2011-03-22,11488.06
2011-03-24,11564.25
2011-03-25,11552.130000000001
2011-03-28,11583.03
2011-03-29,11711.4
2011-03-30,11808.61
2011-03-31,11809.54
2011-04-01,11887.130000000001
2011-04-04,11873.28
2011-04-05,11901.369999999999
2011-04-06,11933.17
2011-04-07,11848.84
2011-04-08,11905.859999999999
2011-04-11,11868.77
2011-04-12,11796.09
2011-04-13,11734.720000000001
2011-04-14,11652.54
2011-04-15,11684.230000000001
2011-04-18,11674.83
2011-04-19,11599.28
2011-04-20,11745.06
2011-04-21,11923.59
2011-04-22,11954.369999999999
2011-04-25,11916.02
2011-04-26,11933.46
2011-04-27,11947.44
2011-04-28,11966.67
2011-04-29,12057.54
2011-05-02,12035.89
2011-05-03,11956.89
2011-05-04,11672.05
2011-05-05,11906.69
2011-05-06,11879.96
2011-05-09,11932.68
2011-05-10,12012.02
2011-05-11,12036.359999999999
2011-05-12,11962.18
2011-05-13,11967.34
2011-05-16,11902.12
2011-05-17,11930.240000000002
2011-05-18,11884.61
2011-05-19,11878.81
2011-05-20,11973.38
2011-05-23,12042.91
2011-05-24,12130.58
2011-05-25,12168.12
2011-05-26,12198.12
2011-05-27,12225.52
2011-05-30,12195.59
2011-05-31,12123.15
2011-06-01,12264.06
2011-06-02,12179.81
2011-06-03,12236.66
2011-06-06,12211.65
2011-06-07,12314.99
2011-06-08,12367.29
2011-06-09,12330.140000000001
2011-06-10,12377.77
2011-06-13,12353.359999999999
2011-06-14,12337.94
2011-06-15,12317.15
2011-06-16,12369.12
2011-06-17,12361.31
2011-06-20,12165.98
2011-06-21,12326.140000000001
2011-06-22,12369.41
2011-06-23,12508.42
2011-06-24,12464.26
2011-06-27,12464.49
2011-06-28,12362.44
2011-06-29,12423.3
2011-06-30,12496.03
2011-07-01,12484.17
2011-07-04,12560.28
2011-07-05,12576.48
2011-07-06,12533.55
2011-07-07,12441.4
2011-07-08,12390.12
2011-07-11,12291.9
2011-07-12,12191.78
2011-07-13,12262.52
2011-07-14,12267.33
2011-07-15,12346.52
2011-07-18,12318.240000000002
2011-07-19,12443.54
2011-07-20,12433.17
2011-07-21,12474.76
2011-07-22,12476.77
2011-07-25,12440.1
2011-07-26,12364.06
2011-07-27,12265.53
2011-07-28,12098.05
2011-07-29,12190.369999999999
2011-08-01,12253.39
2011-08-02,12226.33
2011-08-03,11941.720000000001
2011-08-04,11846.16
2011-08-05,11375.09
2011-08-08,11404.17
2011-08-09,11034.92
2011-08-10,11311.28
2011-08-11,11264.949999999999
2011-08-12,11362.359999999999
2011-08-15,11166.1
2011-08-16,11233.75
2011-08-17,11269.949999999999
2011-08-18,11128.52
2011-08-19,10879.82
2011-08-22,10894.15
2011-08-23,10842.26
2011-08-24,10941.08
2011-08-25,10901.76
2011-08-29,10903.88
2011-08-30,11070.58
2011-09-05,11162.39
2011-09-06,11319.15
2011-09-07,11329.77
2011-09-08,11348.42
2011-09-09,11286.210000000001
2011-09-12,11180.640000000001
2011-09-13,11264.43
2011-09-14,11297.02
2011-09-15,11302.220000000001
2011-09-16,11353.46
2011-09-19,11356.640000000001
2011-09-20,11522.869999999999
2011-09-21,11851.98
2011-09-22,11690.230000000001
2011-09-23,11606.859999999999
2011-09-26,11265.03
2011-09-27,11531.240000000002
2011-09-28,11625.69
2011-09-29,11642.46
2011-09-30,11761.97
2011-10-03,11703.44
2011-10-04,11933.28
2011-10-05,11868.17
2011-10-06,11839
2011-10-07,11853.84
2011-10-10,12092.32
2011-10-11,12054.82
2011-10-12,12059.07
2011-10-13,11966.29
2011-10-14,11988.09
2011-10-17,11975.55
2011-10-18,11912.19
2011-10-19,11640.46
2011-10-20,11685.15
2011-10-21,11525.25
2011-10-25,11517.29
2011-10-26,11387.220000000001
2011-10-27,11283.49
2011-10-28,11561.67
2011-10-31,11868.88
2011-11-01,11762.720000000001
2011-11-02,11746.09
2011-11-03,11807.46
2011-11-04,11957.3
2011-11-10,11969.05
2011-11-11,12038.93
2011-11-14,12008.48
2011-11-15,11994.01
2011-11-16,11992.77
2011-11-17,11913.42
2011-11-18,11937.81
2011-11-21,11894.79
2011-11-22,11767
2011-11-23,11633.97
2011-11-24,11729.4
2011-11-25,11648.140000000001
2011-11-28,11494.15
2011-11-29,11506.94
2011-11-30,11532.83
2011-12-01,11557.369999999999
2011-12-02,11372.210000000001
2011-12-07,11283.89
2011-12-08,11392.57
2011-12-09,11464.61
2011-12-12,11477.12
2011-12-13,11278.02
2011-12-14,11300.99
2011-12-15,11139.52
2011-12-16,11028.140000000001
2011-12-19,11083.03
2011-12-20,11338.04
2011-12-21,11268.55
2011-12-22,11306.1
2011-12-23,11301.09
2011-12-26,11310.349999999999
2011-12-27,11311.38
2011-12-28,11352.59
2011-12-29,11435.57
2011-12-30,11347.66
2012-01-02,11282.01
2012-01-03,11402.04
2012-01-04,11361.97
2012-01-05,11187.88
2012-01-06,11125.349999999999
2012-01-09,11040.3
2012-01-10,10933.18
2012-01-11,10930.49
2012-01-12,10909.12
2012-01-13,11014.46
2012-01-16,11112.65
2012-01-17,11305.16
2012-01-18,11547.710000000001
2012-01-19,11515.59
2012-01-20,11774.68
2012-01-23,12037.66
2012-01-24,11991.38
2012-01-25,11949.75
2012-01-26,11883.92
2012-01-27,11960.210000000001
2012-01-30,11883.01
2012-01-31,11874.89
2012-02-01,11930.55
2012-02-02,11929.78
2012-02-03,11982.62
2012-02-06,12136.92
2012-02-07,12284.62
2012-02-08,12268.47
2012-02-09,12213.240000000002
2012-02-10,12231.6
2012-02-13,12250
2012-02-14,12261.849999999999
2012-02-15,12311.04
2012-02-16,12404.240000000002
2012-02-17,12495.68
2012-02-20,12517.9
2012-02-21,12544.449999999999
2012-02-22,12603.67
2012-02-23,12515.92
2012-02-24,12706.52
2012-02-27,12743.66
2012-02-28,12739.220000000001
2012-02-29,12877.88
2012-03-01,12941.39
2012-03-02,13088.97
2012-03-05,13278.31
2012-03-06,13324.34
2012-03-07,13244.949999999999
2012-03-08,13271.39
2012-03-09,13352.740000000002
2012-03-12,13382.54
2012-03-13,13283.65
2012-03-14,13360.67
2012-03-15,13451.07
2012-03-16,13297.12
2012-03-19,13077.720000000001
2012-03-20,13303.33
2012-03-21,13285.28
2012-03-22,13273.29
2012-03-26,13286.730000000001
2012-03-27,13449.730000000001
2012-03-28,13575.41
2012-03-29,13559.1
2012-03-30,13761.76
2012-04-02,13663.32
2012-04-03,13691.08
2012-04-04,13945.3
2012-04-05,13831.47
2012-04-06,13875.53
2012-04-09,13864.68
2012-04-10,13903.12
2012-04-11,13816.96
2012-04-12,13693.740000000002
2012-04-13,13799.42
2012-04-16,13770.7
2012-04-17,13764.220000000001
2012-04-18,13937.949999999999
2012-04-19,13929.47
2012-04-20,13936.48
2012-04-23,14083.44
2012-04-24,14132.59
2012-04-25,14217.740000000002
2012-04-26,14066.09
2012-04-27,14042.77
2012-04-30,13990.38
2012-05-02,14142.52
2012-05-03,14419.92
2012-05-04,14612.28
2012-05-07,14617.97
2012-05-08,14513.96
2012-05-09,14613.59
2012-05-10,14420.19
2012-05-11,14230.49
2012-05-14,14228.77
2012-05-15,14313.67
2012-05-16,14081.07
2012-05-17,14063.08
2012-05-18,13857.78
2012-05-21,13875.740000000002
2012-05-22,14142.08
2012-05-23,14032.82
2012-05-24,13936.92
2012-05-25,13925.06
2012-05-28,14031.51
2012-05-29,14071.849999999999
2012-05-30,13871.75
2012-05-31,13786.62
2012-06-01,13876.97
2012-06-04,13757.91
2012-06-05,13708.230000000001
2012-06-06,13745.730000000001
2012-06-07,13717.3
2012-06-08,13558.7
2012-06-11,13601.46
2012-06-12,13429.56
2012-06-13,13368.89
2012-06-14,13656.2
2012-06-15,13665.8
2012-06-18,13754.130000000001
2012-06-19,13682.99
2012-06-20,13667.18
2012-06-21,13600.6
2012-06-22,13730.82
2012-06-25,13642.19
2012-06-26,13656.04
2012-06-27,13799.12
2012-06-28,13805.42
2012-06-29,13801.41
2012-07-02,14142.92
2012-07-03,14200.79
2012-07-04,14178.1
2012-07-05,14170.91
2012-07-06,14310.18
2012-07-09,14379.54
2012-07-10,14374.33
2012-07-11,14380.46
2012-07-12,14401.740000000002
2012-07-13,14332.29
2012-07-16,14384.58
2012-07-17,14445.28
2012-07-18,14596.59
2012-07-19,14568.210000000001
2012-07-20,14564.48
2012-07-23,14527.25
2012-07-24,14512.07
2012-07-25,14564.68
2012-07-26,14553.29
2012-07-27,14526.41
2012-07-30,14511.54
2012-07-31,14577
2012-08-01,14716.859999999999
2012-08-02,14730.67
2012-08-03,14676.43
2012-08-06,14673.77
2012-08-07,14672.240000000002
2012-08-08,14744.140000000001
2012-08-09,14759.59
2012-08-10,14761.49
2012-08-13,14911.97
2012-08-15,14970.92
2012-08-16,15000.08
2012-08-23,15080.55
2012-08-24,15039.18
2012-08-27,15171.66
2012-08-28,15234.48
2012-08-29,15151.31
2012-08-30,15253.710000000001
2012-08-31,15391.58
2012-09-03,15428.49
2012-09-04,15388.130000000001
2012-09-05,15293.39
2012-09-06,15188.53
2012-09-07,15253.949999999999
2012-09-10,15240.19
2012-09-11,15214.02
2012-09-12,15278.48
2012-09-13,15306.51
2012-09-14,15449.6
2012-09-17,15398.68
2012-09-18,15517.19
2012-09-19,15588.66
2012-09-20,15452.640000000001
2012-09-24,15375.52
2012-09-25,15373.46
2012-09-26,15399.42
2012-09-27,15357.59
2012-09-28,15444.82
2012-10-01,15559.94
2012-10-02,15648.29
2012-10-03,15712.210000000001
2012-10-04,15788.96
2012-10-05,15754.39
2012-10-08,15652.01
2012-10-09,15688.240000000002
2012-10-10,15753.82
2012-10-11,15845.3
2012-10-12,15698.359999999999
2012-10-15,15746.9
2012-10-16,15674.3
2012-10-17,15654.62
2012-10-18,15679.19
2012-10-19,15792.75
2012-10-22,15848.630000000001
2012-10-23,15853.84
2012-10-24,15865.53
2012-10-25,15812.720000000001
2012-10-30,15795.93
2012-10-31,15910.11
2012-11-01,15962.369999999999
2012-11-02,16101.55
2012-11-05,16156.359999999999
2012-11-06,16051.140000000001
2012-11-07,16218.01
2012-11-08,16243.27
2012-11-12,16213.68
2012-11-13,16129.720000000001
2012-11-14,16120.52
2012-11-15,16143.07
2012-11-16,16197.740000000002
2012-11-19,16251.38
2012-11-20,16251.79
2012-11-21,16256.97
2012-11-22,16251
2012-11-23,16237.59
2012-11-26,16270.48
2012-11-27,16364.77
2012-11-28,16424.03
2012-11-29,16527.08
2012-11-30,16573.86
2012-12-03,16537.980000000003
2012-12-04,16650.149999999998
2012-12-05,16675.7
2012-12-06,16824.55
2012-12-07,16807.91
2012-12-10,16787.54
2012-12-11,16699.99
2012-12-12,16744.6
2012-12-13,16806.58
2012-12-14,16845.09
2012-12-17,16801.02
2012-12-18,16858.68
2012-12-19,16869.829999999998
2012-12-20,16908.02
2012-12-21,16865.34
2012-12-24,16891.940000000002
2012-12-26,16927.34
2012-12-27,16892.32
2012-12-28,16943.19
2012-12-31,16905.329999999998
2013-01-01,16794.87
2013-01-02,16489.99
2013-01-03,16588.54
2013-01-04,16648.84
2013-01-07,16502.649999999998
2013-01-08,16645.760000000002
2013-01-09,16742.22
2013-01-10,16529.920000000002
2013-01-11,16634.71
2013-01-14,16633.18
2013-01-15,16107.89
2013-01-16,16181.47
2013-01-17,16291.09
2013-01-18,16601.77
2013-01-21,16640.809999999998
2013-01-22,16894.09
2013-01-23,16908.67
2013-01-24,17056.36
2013-01-28,17004.99
2013-01-29,17172.04
2013-01-30,17205.27
2013-01-31,17242.74
2013-02-01,17266.23
2013-02-04,17288.07
2013-02-06,17408.52
2013-02-07,17383.32
2013-02-08,17477.940000000002
2013-02-11,17548.54
2013-02-12,17611.4
2013-02-13,17696.45
2013-02-14,17765.82
2013-02-15,17797.22
2013-02-18,17865.609999999997
2013-02-19,17817.71
2013-02-20,17947.07
2013-02-21,17921.02
2013-02-22,18074.27
2013-02-25,18020.5
2013-02-26,17894.89
2013-02-27,18080.9
2013-02-28,18173.67
2013-03-01,18185.19
2013-03-04,18133.129999999997
2013-03-05,18053.32
2013-03-06,18000.45
2013-03-07,17992.91
2013-03-08,17964.18
2013-03-11,17522.56
2013-03-12,17872.85
2013-03-13,17760.440000000002
2013-03-14,17740.69
2013-03-15,17664.829999999998
2013-03-18,17492
2013-03-19,17693.37
2013-03-20,17753.97
2013-03-21,17913.62
2013-03-22,17963.109999999997
2013-03-25,17961.91
2013-03-26,17872.149999999998
2013-03-27,17897.9
2013-03-28,17947.760000000002
2013-03-29,18043.309999999998
2013-04-01,18272.109999999997
2013-04-02,18345.74
2013-04-03,18575.88
2013-04-04,18613.440000000002
2013-04-05,18636.03
2013-04-08,18653.06
2013-04-09,18713.609999999997
2013-04-10,18723.35
2013-04-11,18764.55
2013-04-12,18714.280000000002
2013-04-15,18524.5
2013-04-16,18361.87
2013-04-17,18394.12
2013-04-18,18614.36
2013-04-19,18631.21
2013-04-22,18605.55
2013-04-23,18647.29
2013-04-24,18779.66
2013-04-25,18885.6
2013-04-26,18917.71
2013-04-29,18822.85
2013-04-30,18982.420000000002
2013-05-02,19034.53
2013-05-03,19226.629999999997
2013-05-06,19256.7
2013-05-07,19262.74
2013-05-08,19472.55
2013-05-09,19661.460000000003
2013-05-10,19916.27
2013-05-13,20244.82
2013-05-14,20472.38
2013-05-15,20566.69
2013-05-16,20416.6
2013-05-17,20537.03
2013-05-20,20814.14
2013-05-21,21168
2013-05-22,21458.9
2013-05-23,21342.649999999998
2013-05-24,21283.77
2013-05-27,20958.86
2013-05-28,21501.72
2013-05-29,21441.12
2013-05-30,21590.66
2013-05-31,21823.05
2013-06-03,22080.85
2013-06-04,22274.51
2013-06-05,22092.420000000002
2013-06-06,22276.7
2013-06-07,22358.960000000003
2013-06-10,22150.74
2013-06-11,22209.07
2013-06-12,22324.57
2013-06-13,22757.72
2013-06-14,22541.64
2013-06-17,22216.460000000003
2013-06-18,21919.62
2013-06-19,22135.72
2013-06-20,22015.04
2013-06-21,21698.35
2013-06-24,21070.12
2013-06-25,21110.34
2013-06-26,21002.57
2013-06-27,21015.34
2013-06-28,21005.69
2013-07-01,21363.16
2013-07-02,21644.17
2013-07-03,21802.86
2013-07-04,21966.960000000003
2013-07-05,22178.34
2013-07-08,22365.72
2013-07-09,22721.22
2013-07-10,22984.940000000002
2013-07-11,22745.64
2013-07-12,23037.32
2013-07-15,23172.35
2013-07-16,23160.89
2013-07-17,22994.72
2013-07-18,23114.97
2013-07-19,23428.93
2013-07-22,23657.809999999998
2013-07-23,23683.27
2013-07-24,23776.22
2013-07-25,23573.68
2013-07-26,23497.07
2013-07-29,23315.149999999998
2013-07-30,23284.809999999998
2013-07-31,23312.77
2013-08-01,23091.86
2013-08-05,22701.3
2013-08-06,22621.93
2013-08-07,23237.19
2013-08-12,23443.14
2013-08-13,23613.2
2013-08-15,23687.89
2013-08-16,23673.3
2013-08-19,23600.23
2013-08-20,23487.23
2013-08-21,23015.27
2013-08-22,22714.32
2013-08-23,22714.68
2013-08-26,22922.24
2013-08-27,22523.71
2013-08-28,22236.329999999998
2013-08-29,22214.73
2013-08-30,22160.85
2013-09-02,21724.68
2013-09-03,21808.480000000003
2013-09-04,21875.829999999998
2013-09-05,22451.460000000003
2013-09-06,22765.87
2013-09-09,22838.84
2013-09-10,22992.17
2013-09-11,23231.68
2013-09-12,23222.21
2013-09-13,23168.280000000002
2013-09-16,23242.68
2013-09-17,23066.5
2013-09-18,22930.06
2013-09-19,23456.980000000003
2013-09-20,23595.609999999997
2013-09-23,23639.97
2013-09-24,23088.49
2013-09-25,23060.9
2013-09-26,22780.82
2013-09-27,22387.309999999998
2013-09-30,21832.68
2013-10-01,21980.420000000002
2013-10-02,22189.67
2013-10-03,22152.35
2013-10-04,22085.960000000003
2013-10-07,21864.85
2013-10-08,22080.47
2013-10-09,21657.22
2013-10-10,21674.980000000003
2013-10-11,21775.39
2013-10-14,21599.780000000002
2013-10-21,21754.95
2013-10-22,22230.43
2013-10-23,22347.29
2013-10-24,22360.85
2013-10-25,22445.59
2013-10-28,22353.2
2013-10-29,22276.649999999998
2013-10-30,22310.59
2013-10-31,22775.85
2013-11-01,22649.09
2013-11-04,22377.829999999998
2013-11-05,22790.7
2013-11-06,23165.21
2013-11-07,23220.21
2013-11-08,23367.149999999998
2013-11-11,23381.08
2013-11-12,23302.460000000003
2013-11-13,23287.06
2013-11-18,23611.24
2013-11-19,23819.43
2013-11-20,23800.97
2013-11-21,23807.24
2013-11-22,23847.57
2013-11-25,23978.29
2013-11-26,23798.7
2013-11-27,23768.35
2013-11-28,24180.49
2013-11-29,24302.19
2013-12-02,24401.57
2013-12-03,24588.47
2013-12-04,24445.38
2013-12-05,24800.69
2013-12-06,24870.55
2013-12-09,24998.89
2013-12-10,24878.68
2013-12-11,24972.9
2013-12-12,25072
2013-12-13,25256.69
2013-12-16,25298.32
2013-12-17,25350.2
2013-12-18,25524.460000000003
2013-12-19,25472.64
2013-12-20,25579.329999999998
2013-12-23,25417.629999999997
2013-12-24,25366.69
2013-12-26,25370.03
2013-12-27,25258.05
2013-12-30,25283.960000000003
2013-12-31,25261.14
2014-01-01,25608.85
2014-01-02,25962.18
2014-01-03,26047.91
2014-01-06,26169.829999999998
2014-01-07,26259.57
2014-01-08,26341.08
2014-01-09,26373.24
2014-01-10,26488.32
2014-01-13,26590.69
2014-01-15,26761.780000000002
2014-01-16,26730.24
2014-01-17,26913.85
2014-01-20,27000.95
2014-01-21,27104.7
2014-01-22,27015.12
2014-01-23,27064.34
2014-01-24,27002.89
2014-01-27,26670.6
2014-01-28,26653.73
2014-01-29,26595.629999999997
2014-01-30,26607.64
2014-01-31,26784.34
2014-02-03,26946.1
2014-02-04,26751.45
2014-02-06,26862.51
2014-02-07,26681.780000000002
2014-02-10,26255.21
2014-02-11,26240.41
2014-02-12,26677.27
2014-02-13,26541.260000000002
2014-02-14,26394.129999999997
2014-02-17,26003.89
2014-02-18,25884.38
2014-02-19,25686.93
2014-02-20,25506.8
2014-02-21,25603.35
2014-02-24,25773.809999999998
2014-02-25,25559.609999999997
2014-02-26,25500.5
2014-02-27,25478.93
2014-02-28,25783.280000000002
2014-03-03,25853.54
2014-03-04,26209.38
2014-03-05,26521.99
2014-03-06,26842.53
2014-03-07,26892.23
2014-03-10,27176.260000000002
2014-03-11,27309.02
2014-03-12,27115.2
2014-03-13,27083.12
2014-03-14,27124.47
2014-03-17,27229.1
2014-03-18,27246.97
2014-03-19,27258.68
2014-03-20,27148.52
2014-03-21,26765.49
2014-03-24,26391.41
2014-03-25,26670.14
2014-03-26,26821.920000000002
2014-03-27,27165.49
2014-03-28,27116.129999999997
2014-03-31,27159.91
2014-04-01,27565.5
2014-04-02,27932.02
2014-04-03,28336.36
2014-04-04,28408.03
2014-04-07,28578.960000000003
2014-04-08,28653.37
2014-04-09,28941.01
2014-04-10,29250.54
2014-04-11,29249.440000000002
2014-04-14,29094.12
2014-04-15,29095.77
2014-04-16,29458.149999999998
2014-04-17,29350.34
2014-04-18,29069.93
2014-04-21,28878.77
2014-04-22,29191.84
2014-04-23,28717.19
2014-04-24,28786.74
2014-04-25,28850.08
2014-04-28,28691.62
2014-04-29,28436.59
2014-04-30,28912.980000000003
2014-05-02,28921.129999999997
2014-05-05,28629.629999999997
2014-05-06,28383.2
2014-05-07,28330.03
2014-05-08,28511.02
2014-05-09,28494.54
2014-05-12,28343.88
2014-05-13,28411.49
2014-05-14,28528.19
2014-05-15,28843.02
2014-05-16,28883.329999999998
2014-05-19,28951.38
2014-05-20,28842.920000000002
2014-05-21,28760.12
2014-05-22,28737.89
2014-05-23,28756
2014-05-26,29020.480000000003
2014-05-27,29048.109999999997
2014-05-28,28987.32
2014-05-29,29543.58
2014-05-30,29737.69
2014-06-02,29789.85
2014-06-03,29504.980000000003
2014-06-04,29452.23
2014-06-05,29417.2
2014-06-06,29509.109999999997
2014-06-09,29472.52
2014-06-10,29540.72
2014-06-11,29783.3
2014-06-12,29766.38
2014-06-13,29730.86
2014-06-16,29651.04
2014-06-17,29324.6
2014-06-18,29157.980000000003
2014-06-19,28674.37
2014-06-20,28691.84
2014-06-23,28999.03
2014-06-24,29057.440000000002
2014-06-25,28981.34
2014-06-26,29188.53
2014-06-27,29343.760000000002
2014-06-30,29652.53
2014-07-01,29701.58
2014-07-02,29676.8
2014-07-03,29697.79
2014-07-04,29619.84
2014-07-07,29528.960000000003
2014-07-08,29497.57
2014-07-09,29477.29
2014-07-10,29353.12
2014-07-11,29318.06
2014-07-14,29705.07
2014-07-15,29683.97
2014-07-16,29776.17
2014-07-17,30177.109999999997
2014-07-18,30224.89
2014-07-21,30413.23
2014-07-22,30402.09
2014-07-23,30465.43
2014-07-24,30474.75
2014-07-28,30314.07
2014-08-04,29647.829999999998
2014-08-05,29676.41
2014-08-06,29382.97
2014-08-07,29537.04
2014-08-08,29380.5
2014-08-11,28071.41
2014-08-12,28304.5
2014-08-13,28505.55
2014-08-15,28917.75
2014-08-18,28852.149999999998
2014-08-19,28630.12
2014-08-20,28664.84
2014-08-21,28865.25
2014-08-22,28871.75
2014-08-25,28519.34
2014-08-26,28243.59
2014-08-27,27811.35
2014-08-28,27774.43
2014-08-29,28567.74
2014-09-01,28493.74
2014-09-02,29260.29
2014-09-03,29595.55
2014-09-04,29604.3
2014-09-05,29513.780000000002
2014-09-08,29585.6
2014-09-09,29728.91
2014-09-10,29691.309999999998
2014-09-11,29858.37
2014-09-12,30044.89
2014-09-15,30070.129999999997
2014-09-16,30180.3
2014-09-17,30136.57
2014-09-18,30094.16
2014-09-19,30016.93
2014-09-22,29993.87
2014-09-23,30143.77
2014-09-24,30095.8
2014-09-25,29940.27
2014-09-26,29705.649999999998
2014-09-29,29383.129999999997
2014-09-30,29726.39
2014-10-01,29996.609999999997
2014-10-02,30071.58
2014-10-03,30103.23
2014-10-09,29978.940000000002
2014-10-10,30158.629999999997
2014-10-13,30394.41
2014-10-14,30355.22
2014-10-15,30120.99
2014-10-16,29982.45
2014-10-17,29883.1
2014-10-20,29711.12
2014-10-21,29694.27
2014-10-22,29940.39
2014-10-23,30025.129999999997
2014-10-24,30098.49
2014-10-27,30238.960000000003
2014-10-28,30225.62
2014-10-29,30113.24
2014-10-30,30204.09
2014-10-31,30376.53
